Pressao inicial;Pressao final;Deslocamento;Toxicidade de A
0.4;0.3;7.6;0.305
0.5;0.3;7.6;0.31
0.6;0.3;7.6;0.315
0.7;0.3;7.6;0.32
0.8;0.3;7.6;0.325
0.9;0.3;7.6;0.33
1;0.3;7.6;0.335
0;0.4;7.6;0.38
0.1;0.4;7.6;0.385
0.2;0.4;7.6;0.39
0.3;0.4;7.6;0.395
0.4;0.4;7.6;0.4
0.5;0.4;7.6;0.405
0.6;0.4;7.6;0.41
0.7;0.4;7.6;0.415
0.8;0.4;7.6;0.42
0.9;0.4;7.6;0.425
1;0.4;7.6;0.43
0;0.5;7.6;0.475
0.1;0.5;7.6;0.48
0.2;0.5;7.6;0.485
0.3;0.5;7.6;0.49
0.4;0.5;7.6;0.495
0.5;0.5;7.6;0.5
0.6;0.5;7.6;0.505
0.7;0.5;7.6;0.51
0.8;0.5;7.6;0.515
0.9;0.5;7.6;0.52
1;0.5;7.6;0.525
0;0.6;7.6;0.57
0.1;0.6;7.6;0.575
0.2;0.6;7.6;0.58
0.3;0.6;7.6;0.585
0.4;0.6;7.6;0.59
0.5;0.6;7.6;0.595
0.6;0.6;7.6;0.6
0.7;0.6;7.6;0.605
0.8;0.6;7.6;0.61
0.9;0.6;7.6;0.615
1;0.6;7.6;0.62
0;0.7;7.6;0.665
0.1;0.7;7.6;0.67
0.2;0.7;7.6;0.675
0.3;0.7;7.6;0.68
0.4;0.7;7.6;0.685
0.5;0.7;7.6;0.69
0.6;0.7;7.6;0.695
0.7;0.7;7.6;0.7
0.8;0.7;7.6;0.705
0.9;0.7;7.6;0.71
1;0.7;7.6;0.715
0;0.8;7.6;0.76
0.1;0.8;7.6;0.765
0.2;0.8;7.6;0.77
0.3;0.8;7.6;0.775
0.4;0.8;7.6;0.78
0.5;0.8;7.6;0.785
0.6;0.8;7.6;0.79
0.7;0.8;7.6;0.795
0.8;0.8;7.6;0.8
0.9;0.8;7.6;0.805
1;0.8;7.6;0.81
0;0.9;7.6;0.855
0.1;0.9;7.6;0.86
0.2;0.9;7.6;0.865
0.3;0.9;7.6;0.87
0.4;0.9;7.6;0.875
0.5;0.9;7.6;0.88
0.6;0.9;7.6;0.885
0.7;0.9;7.6;0.89
0.8;0.9;7.6;0.895
0.9;0.9;7.6;0.9
1;0.9;7.6;0.905
0;1;7.6;0.95
0.1;1;7.6;0.955
0.2;1;7.6;0.96
0.3;1;7.6;0.965
0.4;1;7.6;0.97
0.5;1;7.6;0.975
0.6;1;7.6;0.98
0.7;1;7.6;0.985
0.8;1;7.6;0.99
0.9;1;7.6;0.995
1;1;7.6;1
0;0;7.8;0
0.1;0;7.8;0.0025
0.2;0;7.8;0.005
0.3;0;7.8;0.0075
0.4;0;7.8;0.01
0.5;0;7.8;0.0125
0.6;0;7.8;0.015
0.7;0;7.8;0.0175
0.8;0;7.8;0.02
0.9;0;7.8;0.0225
1;0;7.8;0.025
0;0.1;7.8;0.0975
0.1;0.1;7.8;0.1
0.2;0.1;7.8;0.1025
0.3;0.1;7.8;0.105
0.4;0.1;7.8;0.1075
0.5;0.1;7.8;0.11
0.6;0.1;7.8;0.1125
0.7;0.1;7.8;0.115
0.8;0.1;7.8;0.1175
0.9;0.1;7.8;0.12
1;0.1;7.8;0.1225
0;0.2;7.8;0.195
0.1;0.2;7.8;0.1975
0.2;0.2;7.8;0.2
0.3;0.2;7.8;0.2025
0.4;0.2;7.8;0.205
0.5;0.2;7.8;0.2075
0.6;0.2;7.8;0.21
0.7;0.2;7.8;0.2125
0.8;0.2;7.8;0.215
0.9;0.2;7.8;0.2175
1;0.2;7.8;0.22
0;0.3;7.8;0.2925
0.1;0.3;7.8;0.295
0.2;0.3;7.8;0.2975
0.3;0.3;7.8;0.3
0.4;0.3;7.8;0.3025
0.5;0.3;7.8;0.305
0.6;0.3;7.8;0.3075
0.7;0.3;7.8;0.31
0.8;0.3;7.8;0.3125
0.9;0.3;7.8;0.315
1;0.3;7.8;0.3175
0;0.4;7.8;0.39
0.1;0.4;7.8;0.3925
0.2;0.4;7.8;0.395
0.3;0.4;7.8;0.3975
0.4;0.4;7.8;0.4
0.5;0.4;7.8;0.4025
0.6;0.4;7.8;0.405
0.7;0.4;7.8;0.4075
0.8;0.4;7.8;0.41
0.9;0.4;7.8;0.4125
1;0.4;7.8;0.415
0;0.5;7.8;0.4875
0.1;0.5;7.8;0.49
0.2;0.5;7.8;0.4925
0.3;0.5;7.8;0.495
0.4;0.5;7.8;0.4975
0.5;0.5;7.8;0.5
0.6;0.5;7.8;0.5025
0.7;0.5;7.8;0.505
0.8;0.5;7.8;0.5075
0.9;0.5;7.8;0.51
1;0.5;7.8;0.5125
0;0.6;7.8;0.585
0.1;0.6;7.8;0.5875
0.2;0.6;7.8;0.59
0.3;0.6;7.8;0.5925
0.4;0.6;7.8;0.595
0.5;0.6;7.8;0.5975
0.6;0.6;7.8;0.6
0.7;0.6;7.8;0.6025
0.8;0.6;7.8;0.605
0.9;0.6;7.8;0.6075
1;0.6;7.8;0.61
0;0.7;7.8;0.6825
0.1;0.7;7.8;0.685
0.2;0.7;7.8;0.6875
0.3;0.7;7.8;0.69
0.4;0.7;7.8;0.6925
0.5;0.7;7.8;0.695
0.6;0.7;7.8;0.6975
0.7;0.7;7.8;0.7
0.8;0.7;7.8;0.7025
0.9;0.7;7.8;0.705
1;0.7;7.8;0.7075
0;0.8;7.8;0.78
0.1;0.8;7.8;0.7825
0.2;0.8;7.8;0.785
0.3;0.8;7.8;0.7875
0.4;0.8;7.8;0.79
0.5;0.8;7.8;0.7925
0.6;0.8;7.8;0.795
0.7;0.8;7.8;0.7975
0.8;0.8;7.8;0.8
0.9;0.8;7.8;0.8025
1;0.8;7.8;0.805
0;0.9;7.8;0.8775
0.1;0.9;7.8;0.88
0.2;0.9;7.8;0.8825
0.3;0.9;7.8;0.885
0.4;0.9;7.8;0.8875
0.5;0.9;7.8;0.89
0.6;0.9;7.8;0.8925
0.7;0.9;7.8;0.895
0.8;0.9;7.8;0.8975
0.9;0.9;7.8;0.9
1;0.9;7.8;0.9025
0;1;7.8;0.975
0.1;1;7.8;0.9775
0.2;1;7.8;0.98
0.3;1;7.8;0.9825
0.4;1;7.8;0.985
0.5;1;7.8;0.9875
0.6;1;7.8;0.99
0.7;1;7.8;0.9925
0.8;1;7.8;0.995
0.9;1;7.8;0.9975
1;1;7.8;1
0;0;8;0
0.1;0;8;0
0.2;0;8;0
0.3;0;8;0
0.4;0;8;0
0.5;0;8;0
0.6;0;8;0
0.7;0;8;0
0.8;0;8;0
0.9;0;8;0
1;0;8;0
0;0.1;8;0.1
0.1;0.1;8;0.1
0.2;0.1;8;0.1
0.3;0.1;8;0.1
0.4;0.1;8;0.1
0.5;0.1;8;0.1
0.6;0.1;8;0.1
0.7;0.1;8;0.1
0.8;0.1;8;0.1
0.9;0.1;8;0.1
1;0.1;8;0.1
0;0.2;8;0.2
0.1;0.2;8;0.2
0.2;0.2;8;0.2
0.3;0.2;8;0.2
0.4;0.2;8;0.2
0.5;0.2;8;0.2
0.6;0.2;8;0.2
0.7;0.2;8;0.2
0.8;0.2;8;0.2
0.9;0.2;8;0.2
1;0.2;8;0.2
0;0.3;8;0.3
0.1;0.3;8;0.3
0.2;0.3;8;0.3
0.3;0.3;8;0.3
0.4;0.3;8;0.3
0.5;0.3;8;0.3
0.6;0.3;8;0.3
0.7;0.3;8;0.3
0.8;0.3;8;0.3
0.9;0.3;8;0.3
1;0.3;8;0.3
0;0.4;8;0.4
0.1;0.4;8;0.4
0.2;0.4;8;0.4
0.3;0.4;8;0.4
0.4;0.4;8;0.4
0.5;0.4;8;0.4
0.6;0.4;8;0.4
0.7;0.4;8;0.4
0.8;0.4;8;0.4
0.9;0.4;8;0.4
1;0.4;8;0.4
0;0.5;8;0.5
0.1;0.5;8;0.5
0.2;0.5;8;0.5
0.3;0.5;8;0.5
0.4;0.5;8;0.5
0.5;0.5;8;0.5
0.6;0.5;8;0.5
0.7;0.5;8;0.5
0.8;0.5;8;0.5
0.9;0.5;8;0.5
1;0.5;8;0.5
0;0.6;8;0.6
0.1;0.6;8;0.6
0.2;0.6;8;0.6
0.3;0.6;8;0.6
0.4;0.6;8;0.6
0.5;0.6;8;0.6
0.6;0.6;8;0.6
0.7;0.6;8;0.6
0.8;0.6;8;0.6
0.9;0.6;8;0.6
1;0.6;8;0.6
0;0.7;8;0.7
0.1;0.7;8;0.7
0.2;0.7;8;0.7
0.3;0.7;8;0.7
0.4;0.7;8;0.7
0.5;0.7;8;0.7
0.6;0.7;8;0.7
0.7;0.7;8;0.7
0.8;0.7;8;0.7
0.9;0.7;8;0.7
1;0.7;8;0.7
0;0.8;8;0.8
0.1;0.8;8;0.8
0.2;0.8;8;0.8
0.3;0.8;8;0.8
0.4;0.8;8;0.8
0.5;0.8;8;0.8
0.6;0.8;8;0.8
0.7;0.8;8;0.8
0.8;0.8;8;0.8
0.9;0.8;8;0.8
1;0.8;8;0.8
0;0.9;8;0.9
0.1;0.9;8;0.9
0.2;0.9;8;0.9
0.3;0.9;8;0.9
0.4;0.9;8;0.9
0.5;0.9;8;0.9
0.6;0.9;8;0.9
0.7;0.9;8;0.9
0.8;0.9;8;0.9
0.9;0.9;8;0.9
1;0.9;8;0.9
0;1;8;1
0.1;1;8;1
0.2;1;8;1
0.3;1;8;1
0.4;1;8;1
0.5;1;8;1
0.6;1;8;1
0.7;1;8;1
0.8;1;8;1
0.9;1;8;1
1;1;8;1
